CustomerID,Country,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,late_delivery
12989,United Kingdom,13167.5,3034.8,1317.38,0,10,29,6540,-3,-6.3,13173.8,1
12990,United Kingdom,633.1,457.6,316.55,175.5,2,124,310,0,0,633.1,0
12991,United Kingdom,961.26,961.26,961.26,961.26,1,,1092,0,0,961.26,0
12993,United Kingdom,1238,643.3,412.6666667,291.4,3,88.5,710,0,0,1238,1
12994,United Kingdom,573.27,352.6,161.3675,0,4,148,303,-19,-72.2,645.47,0
12997,United Kingdom,1995.61,1043.35,505.2025,0,4,80,932,-13,-25.2,2020.81,1
12999,United Kingdom,455.88,320.28,151.96,59.1,3,24,342,0,0,455.88,1
13000,United Kingdom,534.85,256.78,178.2833333,76.32,3,128.5,379,0,0,534.85,1
13001,United Kingdom,26504.12,5696.89,2040.386154,0,13,16.3,14938,-8,-20.9,26525.02,1
13002,United Kingdom,120.95,120.95,120.95,120.95,1,,73,0,0,120.95,0
13003,United Kingdom,149.05,60,49.68333333,30,3,54,103,0,0,149.05,0
13004,United Kingdom,11226.91,1286.13,750.9006667,0,15,21.63636364,9479,-12,-36.6,11263.51,0
13005,United Kingdom,468.95,321.65,171.2333333,0,3,72,172,-5,-44.75,513.7,1
13008,United Kingdom,178.47,229.47,114.735,0,2,,175,-60,-51,229.47,0
13011,United Kingdom,50.55,50.55,50.55,50.55,1,,13,0,0,50.55,0
13012,United Kingdom,2747.52,1142.16,615.528,0,5,48.33333333,1420,-148,-330.12,3077.64,1
13013,United Kingdom,11062.67,2478.74,1108.662,0,10,37.14285714,5362,-7,-23.95,11086.62,1
13014,United Kingdom,5885.19,1808.94,660.6044444,0,9,41.5,1992,-13,-60.25,5945.44,0
13015,United Kingdom,5376.51,2357.79,1344.1275,283.2,4,17,2224,0,0,5376.51,0
13016,United Kingdom,1184.97,1184.97,1184.97,1184.97,1,,811,0,0,1184.97,1
13018,United Kingdom,13705.59,1423.4,761.6966667,0,18,10.4375,10153,-1,-4.95,13710.54,0
13021,United Kingdom,3358.54,1063.27,484.36,0,7,63.33333333,1550,-16,-31.98,3390.52,1
13023,United Kingdom,875.77,875.77,875.77,875.77,1,,391,0,0,875.77,0
13026,United Kingdom,427.32,267.96,213.66,159.36,2,54,708,0,0,427.32,0
13027,United Kingdom,6912,2016,1152,384,6,47.6,17280,0,0,6912,0
13029,United Kingdom,2327.3,1179.8,1163.65,1147.5,2,214,286,0,0,2327.3,1
13030,United Kingdom,1422.51,1422.51,1422.51,1422.51,1,,647,0,0,1422.51,0
13033,United Kingdom,190.55,190.55,190.55,190.55,1,,83,0,0,190.55,0
13034,United Kingdom,454.16,454.16,454.16,454.16,1,,308,0,0,454.16,0
13035,United Kingdom,1204.8,1204.8,1204.8,1204.8,1,,744,0,0,1204.8,0
13037,United Kingdom,881.07,326.9,293.69,250.42,3,58.5,431,0,0,881.07,1
13038,United Kingdom,1814.48,1396.2,907.24,418.28,2,106,836,0,0,1814.48,0
13043,United Kingdom,471.57,516.42,258.21,0,2,,254,-3,-44.85,516.42,0
13044,United Kingdom,560.47,560.47,560.47,560.47,1,,429,0,0,560.47,1
13046,United Kingdom,562.11,562.11,562.11,562.11,1,,227,0,0,562.11,0
13047,United Kingdom,8165.6,1622.86,592.0135714,0,14,35,3444,-29,-122.59,8288.19,0
13048,United Kingdom,4135.2,1526.98,1041.3,0,4,106,3027,-8,-30,4165.2,1
13049,United Kingdom,496.92,496.92,496.92,496.92,1,,268,0,0,496.92,1
13050,United Kingdom,12741.3,1713.47,612.4571429,0,21,21.16666667,7785,-30,-120.3,12861.6,1
13052,United Kingdom,348.15,348.15,348.15,348.15,1,,222,0,0,348.15,0
13055,United Kingdom,971.5,971.5,971.5,971.5,1,,636,0,0,971.5,0
13058,United Kingdom,108.45,108.45,108.45,108.45,1,,21,0,0,108.45,0
13059,United Kingdom,183.4,183.4,183.4,183.4,1,,35,0,0,183.4,1
13060,United Kingdom,307.53,307.53,307.53,307.53,1,,123,0,0,307.53,1
13062,United Kingdom,346.98,346.98,346.98,346.98,1,,343,0,0,346.98,1
13064,United Kingdom,2279.42,1525.97,1139.71,753.45,2,174,1095,0,0,2279.42,1
13065,United Kingdom,205.86,205.86,205.86,205.86,1,,74,0,0,205.86,1
13068,United Kingdom,495,495,495,495,1,,300,0,0,495,1
13069,United Kingdom,10704.31,1386.65,529.4595238,0,21,13.44444444,10052,-254,-414.34,11118.65,1
13070,United Kingdom,228.8,228.8,228.8,228.8,1,,110,0,0,228.8,1
13072,United Kingdom,177.15,177.15,177.15,177.15,1,,69,0,0,177.15,0
13075,United Kingdom,919.61,919.61,919.61,919.61,1,,485,0,0,919.61,1
13077,United Kingdom,577.44,313.72,192.48,9.6,3,38,607,0,0,577.44,0
13078,United Kingdom,21856.81,2750.24,846.1196154,0,26,18.21428571,8204,-23,-142.3,21999.11,0
13079,United Kingdom,142.8,142.8,142.8,142.8,1,,24,0,0,142.8,1
13080,United Kingdom,58.08,58.08,58.08,58.08,1,,120,0,0,58.08,0
13081,United Kingdom,57554.92,15348.67,4450.697692,0,13,32,39165,-119,-304.15,57859.07,0
13082,United Kingdom,3595.48,1278.1,361.363,0,10,26.125,4324,-11,-18.15,3613.63,0
13085,United Kingdom,272.38,278.1,138.6933333,0,3,137,216,-108,-143.7,416.08,0
13089,United Kingdom,113461.75,7710.38,1320.336207,0,87,3.492537313,62672,-272,-1407.5,114869.25,0
13090,United Kingdom,15638.88,3314.6,1440.550909,0,11,33.28571429,3714,-62,-207.18,15846.06,1
13092,United Kingdom,1458.75,850.15,295.35,0,5,48.66666667,307,-8,-18,1476.75,0
13093,United Kingdom,7741.47,1827.91,602.4976923,0,13,13.42857143,3961,-18,-91,7832.47,0
13094,United Kingdom,4605.12,899.28,344.5414286,0,14,26.11111111,4314,-174,-218.46,4823.58,0
13097,United Kingdom,14549.23,3043.71,1330.020909,0,11,33.57142857,5831,-18,-81,14630.23,0
13098,United Kingdom,42536.8,5919.1,1643.134231,0,26,12.25,24103,-36,-184.69,42721.49,0
13101,United Kingdom,101.19,101.19,101.19,101.19,1,,113,0,0,101.19,1
13102,United Kingdom,14206.02,1145.38,649.7190909,0,22,12.5,10110,-44,-87.8,14293.82,1
13104,United Kingdom,1505.76,773.28,501.92,325.44,3,110.5,720,0,0,1505.76,1
13106,United Kingdom,59.5,76.5,38.25,0,2,,18,-4,-17,76.5,1
13107,United Kingdom,2857.25,1711.5,954.9333333,0,3,157,2756,-5,-7.55,2864.8,0
13108,United Kingdom,350.06,350.06,350.06,350.06,1,,298,0,0,350.06,0
13109,United Kingdom,1080.55,1085.5,542.75,0,2,,760,-1,-4.95,1085.5,0
13110,United Kingdom,3056.09,964.55,515.315,0,6,43.25,808,-4,-35.8,3091.89,1
13113,United Kingdom,28352.83,4365.65,890.4372727,0,33,12.68421053,7396,-149,-1031.6,29384.43,0
13115,United Kingdom,2847.11,2880.46,360.0575,0,8,,2135,-15,-33.35,2880.46,1
13116,United Kingdom,485.19,501.14,250.57,0,2,,291,-1,-15.95,501.14,1
13117,United Kingdom,2555.03,565.82,365.0042857,201.12,7,41.33333333,2149,0,0,2555.03,0
13118,United Kingdom,2291.9,1222.39,576.3275,0,4,39.5,801,-9,-13.41,2305.31,0
13120,United Kingdom,30.6,30.6,30.6,30.6,1,,12,0,0,30.6,0
13121,United Kingdom,254.73,283.73,141.865,0,2,,252,-25,-29,283.73,1
13122,United Kingdom,2803.71,2803.71,2803.71,2803.71,1,,1629,0,0,2803.71,1
13124,United Kingdom,8300.94,4571.94,4150.47,3729,2,106,5139,0,0,8300.94,0
13126,United Kingdom,3556.45,1051.78,596.6416667,0,6,28,3543,-12,-23.4,3579.85,0
13131,United Kingdom,813.1,813.1,813.1,813.1,1,,394,0,0,813.1,0
13132,United Kingdom,77.3,77.3,77.3,77.3,1,,20,0,0,77.3,0
13133,United Kingdom,109.8,57.45,54.9,52.35,2,30,32,0,0,109.8,1
13134,United Kingdom,2355.62,1329.25,478.314,0,5,28,929,-11,-35.95,2391.57,0
13135,United Kingdom,3096,3096,3096,3096,1,,4300,0,0,3096,0
13136,United Kingdom,3738.31,1854.28,629.4266667,0,6,34.5,2048,-7,-38.25,3776.56,0
13137,United Kingdom,4390.93,1842.29,1097.7325,725.19,4,68,2660,0,0,4390.93,0
13138,United Kingdom,1366.14,574.86,455.38,297.6,3,119,644,0,0,1366.14,0
13139,United Kingdom,4927.02,2120.22,1642.34,994.5,3,74.5,2156,0,0,4927.02,0
13140,United Kingdom,423.72,159.51,141.24,114.06,3,128.5,186,0,0,423.72,1
13141,United Kingdom,4354.63,1330.12,871.516,0,5,33.33333333,3128,-1,-2.95,4357.58,0
13144,United Kingdom,110.95,110.95,110.95,110.95,1,,21,0,0,110.95,0
13145,United Kingdom,1831.4,1475,915.7,356.4,2,245,77,0,0,1831.4,1
13148,United Kingdom,8616.68,1598.39,598.3546667,0,15,25.33333333,4150,-147,-358.64,8975.32,0
13149,United Kingdom,3325.14,1445.26,1108.38,715.8,3,91,2330,0,0,3325.14,0
13151,United Kingdom,1250.37,1257.87,628.935,0,2,,363,-2,-7.5,1257.87,0
13155,United Kingdom,1594.37,1052.57,797.185,541.8,2,41,751,0,0,1594.37,1
13157,United Kingdom,2321.13,912.36,585.195,0,4,78.5,2082,-9,-19.65,2340.78,0
13158,United Kingdom,2356.54,882.84,785.5133333,652.42,3,99,1398,0,0,2356.54,1
13159,United Kingdom,2797.09,1603.35,951.73,0,3,9,1906,-14,-58.1,2855.19,1
13161,United Kingdom,112.75,112.75,112.75,112.75,1,,29,0,0,112.75,0
13162,United Kingdom,1644.99,753.26,337.658,0,5,70.66666667,1713,-50,-43.3,1688.29,0
13165,United Kingdom,817.36,817.36,817.36,817.36,1,,1336,0,0,817.36,1
13166,United Kingdom,414.7,417.2,208.6,0,2,,216,-2,-2.5,417.2,0
13167,United Kingdom,1159.1,706.66,579.55,452.44,2,12,1238,0,0,1159.1,1
13168,United Kingdom,3201.62,2073.74,802.6675,0,4,59,1787,-2,-9.05,3210.67,0
13169,United Kingdom,1552.8,1552.8,1552.8,1552.8,1,,336,0,0,1552.8,1
13171,United Kingdom,473,473,473,473,1,,218,0,0,473,0
13173,United Kingdom,165.94,165.94,165.94,165.94,1,,114,0,0,165.94,0
13174,United Kingdom,6354.68,4168.89,3177.34,2185.79,2,52,2901,0,0,6354.68,0
13178,United Kingdom,13212.14,2590.4,1651.5175,990.3,8,32,7879,0,0,13212.14,0
13183,United Kingdom,6476.44,1777.78,1079.406667,568.36,6,46,3857,0,0,6476.44,0
13184,United Kingdom,3997.56,975.43,368.1872727,0,11,19.375,4692,-30,-52.5,4050.06,1
13185,United Kingdom,71.4,71.4,71.4,71.4,1,,12,0,0,71.4,0
13186,United Kingdom,2745.71,2781.91,927.3033333,0,3,,1025,-16,-36.2,2781.91,0
13187,United Kingdom,236.02,236.02,236.02,236.02,1,,95,0,0,236.02,0
13189,United Kingdom,386.4,386.4,386.4,386.4,1,,1578,0,0,386.4,0
13192,United Kingdom,1367.89,1367.89,1367.89,1367.89,1,,991,0,0,1367.89,0
13194,United Kingdom,60.7,60.7,60.7,60.7,1,,26,0,0,60.7,0
13196,United Kingdom,1620.77,1620.77,1620.77,1620.77,1,,949,0,0,1620.77,1
13198,United Kingdom,8757.98,2682.84,1461.488333,0,6,60,6945,-1,-10.95,8768.93,1
13199,United Kingdom,13132.36,2040,625.9771429,0,21,13.36842105,9750,-4,-13.16,13145.52,0
13200,United Kingdom,772.44,772.44,772.44,772.44,1,,620,0,0,772.44,0
13203,United Kingdom,769.7,486.32,384.85,283.38,2,121,658,0,0,769.7,0
13207,United Kingdom,521.76,521.76,521.76,521.76,1,,192,0,0,521.76,0
13208,United Kingdom,2489.64,949.54,622.41,485.12,4,50.66666667,1690,0,0,2489.64,0
13209,United Kingdom,11999.88,5977.1,1508.91625,0,8,57.75,9345,-21,-71.45,12071.33,1
13211,United Kingdom,442.8,442.8,442.8,442.8,1,,184,0,0,442.8,1
13213,United Kingdom,2611.29,969.19,522.688,0,5,23.33333333,1424,-3,-2.15,2613.44,0
13216,United Kingdom,333.74,333.74,333.74,333.74,1,,297,0,0,333.74,0
13217,United Kingdom,133.62,396.96,106.796,0,5,16.5,262,-148,-400.36,533.98,1
13218,United Kingdom,62.64,62.64,62.64,62.64,1,,88,0,0,62.64,0
13220,United Kingdom,1925.56,1091.56,641.8533333,166.8,3,25,370,0,0,1925.56,1
13221,United Kingdom,844.86,498.16,422.43,346.7,2,119,243,0,0,844.86,1
13223,United Kingdom,163.2,100.8,81.6,62.4,2,31,88,0,0,163.2,1
13224,United Kingdom,3806.36,3806.36,3806.36,3806.36,1,,1565,0,0,3806.36,1
13225,United Kingdom,12006.76,5377.2,2064.593333,0,6,54.25,5964,-64,-380.8,12387.56,0
13226,United Kingdom,108.21,108.21,108.21,108.21,1,,80,0,0,108.21,1
13227,United Kingdom,257.7,257.7,257.7,257.7,1,,99,0,0,257.7,0
13229,United Kingdom,160.95,160.95,160.95,160.95,1,,63,0,0,160.95,1
13230,United Kingdom,6473.84,1037.73,434.4933333,0,15,17,3721,-121,-43.56,6517.4,1
13232,United Kingdom,2604.68,996.46,651.17,287.6,4,20.33333333,1357,0,0,2604.68,1
13233,United Kingdom,811.76,811.76,811.76,811.76,1,,1172,0,0,811.76,1
13235,United Kingdom,1031.07,1031.07,1031.07,1031.07,1,,441,0,0,1031.07,1
13236,United Kingdom,1244.45,1244.45,1244.45,1244.45,1,,453,0,0,1244.45,0
13238,United Kingdom,979.65,667.2,489.825,312.45,2,196,383,0,0,979.65,0
13239,United Kingdom,329.56,329.56,329.56,329.56,1,,363,0,0,329.56,0
13240,United Kingdom,1706.22,687.14,568.74,372.85,3,96,646,0,0,1706.22,0
13242,United Kingdom,270.4,166.4,90.13333333,41.6,3,50.5,130,0,0,270.4,0
13243,United Kingdom,600.07,600.07,600.07,600.07,1,,233,0,0,600.07,0
13246,United Kingdom,5797.92,1455.45,1159.584,549.8,5,38.25,5174,0,0,5797.92,1
13248,United Kingdom,465.68,387.47,232.84,78.21,2,64,305,0,0,465.68,1
13249,United Kingdom,1014.72,1014.72,1014.72,1014.72,1,,816,0,0,1014.72,0
13253,United Kingdom,1030.4,553.92,515.2,476.48,2,182,1572,0,0,1030.4,0
13255,United Kingdom,595.1,595.1,595.1,595.1,1,,250,0,0,595.1,1
13258,United Kingdom,548.59,548.59,548.59,548.59,1,,201,0,0,548.59,0
13261,United Kingdom,944.1,845.1,472.05,99,2,17,210,0,0,944.1,1
13262,United Kingdom,200.29,200.29,200.29,200.29,1,,125,0,0,200.29,0
13263,United Kingdom,14481.59,1230.31,629.6343478,27.3,23,9.363636364,8571,0,0,14481.59,1
13265,United Kingdom,4340.21,2313.22,1446.736667,918.32,3,44.5,3339,0,0,4340.21,1
13266,United Kingdom,7700.86,1117.98,598.1038462,0,13,20.14285714,9483,-93,-74.49,7775.35,1
13267,United Kingdom,8340.79,1035.68,421.732,0,20,19.38461538,3508,-20,-93.85,8434.64,1
13268,United Kingdom,6637.18,2007.94,741.7811111,0,9,19.2,7694,-21,-38.85,6676.03,0
13269,United Kingdom,9061.33,2195.81,1009.997778,0,9,36.71428571,6014,-3,-28.65,9089.98,1
13270,United Kingdom,590,590,590,590,1,,200,0,0,590,0
13273,United Kingdom,138.98,138.98,138.98,138.98,1,,153,0,0,138.98,1
13277,United Kingdom,429.1,254.1,214.55,175,2,17,294,0,0,429.1,0
13280,United Kingdom,814.86,392.01,271.62,115.5,3,106.5,522,0,0,814.86,1
13282,United Kingdom,2322.35,1189.8,774.9666667,0,3,58,556,-1,-2.55,2324.9,0
13283,United Kingdom,25.5,25.5,25.5,25.5,1,,30,0,0,25.5,0
13284,United Kingdom,196.15,201.19,100.595,0,2,,91,-12,-5.04,201.19,1
13285,United Kingdom,6186.11,2649.5,2062.036667,1644.54,3,64,4443,0,0,6186.11,0
13291,United Kingdom,361.11,361.11,361.11,361.11,1,,233,0,0,361.11,0
13292,United Kingdom,806.55,806.55,806.55,806.55,1,,375,0,0,806.55,1
13294,United Kingdom,873.74,483.65,436.87,390.09,2,59,453,0,0,873.74,1
13295,United Kingdom,197.95,201.2,100.6,0,2,,82,-1,-3.25,201.2,0
13296,United Kingdom,87.4,87.4,87.4,87.4,1,,78,0,0,87.4,0
13299,United Kingdom,142.5,142.5,142.5,142.5,1,,30,0,0,142.5,0
13300,United Kingdom,365.29,371.89,185.945,0,2,,203,-2,-6.6,371.89,0
13301,United Kingdom,600.19,173.91,150.0475,135.23,4,62.33333333,343,0,0,600.19,1
13302,United Kingdom,63.75,63.75,63.75,63.75,1,,5,0,0,63.75,1
13304,United Kingdom,300.42,300.42,300.42,300.42,1,,238,0,0,300.42,0
13305,United Kingdom,3270.8,768.9,545.1333333,429,6,50.8,2028,0,0,3270.8,0
13307,United Kingdom,15,15,15,15,1,,4,0,0,15,1
13308,United Kingdom,2774.85,2792.75,1396.375,0,2,,1671,-3,-17.9,2792.75,0
13309,United Kingdom,1629.55,1290.88,814.775,338.67,2,102,1884,0,0,1629.55,1
13310,United Kingdom,2336.45,1221.58,592.0625,0,4,117,1128,-8,-31.8,2368.25,1
13311,United Kingdom,490.11,490.11,490.11,490.11,1,,271,0,0,490.11,1
13313,United Kingdom,2920.68,1023.2,973.56,948.7,3,99,1592,0,0,2920.68,1
13316,United Kingdom,10628.45,5334.05,5314.225,5294.4,2,122,11510,0,0,10628.45,0
13317,United Kingdom,3894.16,1526.02,573.61,0,7,39.75,1515,-31,-121.11,4015.27,1
13319,United Kingdom,20540.52,2486.15,826.4976,0,25,14.52941176,9098,-24,-121.92,20662.44,0
13320,United Kingdom,2538.21,1301.6,645.0525,0,4,53.5,2066,-18,-42,2580.21,1
13324,United Kingdom,11004.63,2416.14,1379.685,0,8,26,6604,-3,-32.85,11037.48,0
13327,United Kingdom,7673.55,1894,960.46875,0,8,41.66666667,3700,-12,-10.2,7683.75,1
13328,United Kingdom,1308.48,1308.48,1308.48,1308.48,1,,680,0,0,1308.48,0
13329,United Kingdom,1006.8,1055.4,351.8,0,3,,712,-36,-48.6,1055.4,1
13330,United Kingdom,2098.74,1209.6,1049.37,889.14,2,130,1084,0,0,2098.74,1
13334,United Kingdom,7857.81,4578.93,3928.905,3278.88,2,114,3900,0,0,7857.81,1
13338,United Kingdom,381.82,437.02,145.6733333,0,3,,255,-9,-55.2,437.02,1
13339,United Kingdom,860.12,860.12,860.12,860.12,1,,326,0,0,860.12,1
13340,United Kingdom,26183.1,11129.63,5236.62,1361.3,5,42.5,13868,0,0,26183.1,0
13341,United Kingdom,775.85,775.85,775.85,775.85,1,,301,0,0,775.85,1
13343,United Kingdom,253.93,303.43,151.715,0,2,,134,-9,-49.5,303.43,1
13344,United Kingdom,4083.39,4083.39,4083.39,4083.39,1,,1577,0,0,4083.39,1
13345,United Kingdom,327.6,339.5,169.75,0,2,,140,-2,-11.9,339.5,0
13355,United Kingdom,674.7,674.7,674.7,674.7,1,,314,0,0,674.7,0
13357,United Kingdom,609.95,609.95,609.95,609.95,1,,322,0,0,609.95,1
13358,United Kingdom,389.03,389.03,389.03,389.03,1,,284,0,0,389.03,0
13362,United Kingdom,4788.24,2583.5,2394.12,2204.74,2,41,2014,0,0,4788.24,1
13365,United Kingdom,2013.98,2013.98,2013.98,2013.98,1,,1228,0,0,2013.98,1
13368,United Kingdom,573.4,538,286.7,35.4,2,80,326,0,0,573.4,0
13369,United Kingdom,213.75,258.28,129.14,0,2,,148,-22,-44.53,258.28,0
13370,United Kingdom,721.32,754.87,377.435,0,2,,343,-7,-33.55,754.87,0
13373,United Kingdom,5861.15,3170.4,2930.575,2690.75,2,117,2529,0,0,5861.15,1
13376,United Kingdom,1955.05,997.2,977.525,957.85,2,30,993,0,0,1955.05,0
13379,United Kingdom,408.26,408.26,408.26,408.26,1,,516,0,0,408.26,1
13381,United Kingdom,7537.55,2116.44,1884.3875,1492.51,4,61.33333333,4291,0,0,7537.55,1
13382,United Kingdom,222.99,222.99,222.99,222.99,1,,131,0,0,222.99,0
13384,United Kingdom,5262.24,3508.93,1322.9725,0,4,49,3372,-7,-29.65,5291.89,1
13385,United Kingdom,534.57,534.57,534.57,534.57,1,,281,0,0,534.57,0
13388,United Kingdom,627.15,621.3,225.7,0,3,0,282,-1,-49.95,677.1,1
13389,United Kingdom,650.5,650.5,650.5,650.5,1,,346,0,0,650.5,0
13391,United Kingdom,59.8,59.8,59.8,59.8,1,,4,0,0,59.8,0
13394,United Kingdom,4876.01,1166.38,975.202,739.31,5,48,4327,0,0,4876.01,0
13395,United Kingdom,307.72,307.72,307.72,307.72,1,,336,0,0,307.72,1
13396,United Kingdom,946.7,963.05,481.525,0,2,,385,-3,-16.35,963.05,0
13397,United Kingdom,4218.65,1362.5,844.72,0,5,75.66666667,1098,-1,-4.95,4223.6,1
13398,United Kingdom,457.34,457.34,457.34,457.34,1,,281,0,0,457.34,0
13402,United Kingdom,621.23,312.95,310.615,308.28,2,244,479,0,0,621.23,0
13404,United Kingdom,217.81,217.81,217.81,217.81,1,,99,0,0,217.81,1
13405,United Kingdom,557.45,397.4,278.725,160.05,2,113,163,0,0,557.45,1
13408,United Kingdom,52159.23,3049.58,1046.8578,0,50,6.512820513,30724,-84,-183.66,52342.89,0
13410,United Kingdom,1707.51,826.16,428.34,0,4,52,912,-3,-5.85,1713.36,0
13411,United Kingdom,213.55,213.55,213.55,213.55,1,,72,0,0,213.55,1
13414,United Kingdom,1390.5,532.8,463.5,390,3,81,1574,0,0,1390.5,1
13417,United Kingdom,236,236,236,236,1,,72,0,0,236,1
13418,United Kingdom,12630.18,3151.52,757.7576471,0,17,18.76923077,7916,-38,-251.7,12881.88,0
13420,United Kingdom,140.35,104.05,39.9625,0,4,20,101,-13,-19.5,159.85,0
13421,United Kingdom,2509.32,2511.42,1255.71,0,2,,1452,-1,-2.1,2511.42,1
13425,United Kingdom,1624.21,773.08,541.4033333,401.57,3,93,1123,0,0,1624.21,0
13426,United Kingdom,4086.81,1053.1,817.362,568.19,5,43.5,3214,0,0,4086.81,0
13427,United Kingdom,1086.4,600.94,543.2,485.46,2,94,1175,0,0,1086.4,1
13435,United Kingdom,3552.1,1717.08,1184.033333,722.08,3,39,2204,0,0,3552.1,1
13437,United Kingdom,6293.18,4732.3,2097.726667,610.36,3,30,1908,0,0,6293.18,0
13439,United Kingdom,283.71,283.71,283.71,283.71,1,,242,0,0,283.71,0
13448,United Kingdom,4252.72,1945.62,613.81,0,7,51.33333333,2099,-17,-43.95,4296.67,1
13450,United Kingdom,4284.48,1631.4,1071.12,468.6,4,30.66666667,4112,0,0,4284.48,1
13451,United Kingdom,7099.6,2288.35,1431.86,0,5,69,5056,-6,-59.7,7159.3,1
13452,United Kingdom,590,295,295,295,2,11,2,0,0,590,0
13453,United Kingdom,356.98,185,178.49,171.98,2,123,134,0,0,356.98,0
13455,United Kingdom,2059.42,2110.41,703.47,0,3,,615,-9,-50.99,2110.41,1
13456,United Kingdom,2613.38,1497.5,660.57,0,4,25.5,749,-9,-28.9,2642.28,1
13458,United Kingdom,21197.66,3797.64,1417.707333,0,15,27.5,13160,-39,-67.95,21265.61,0
13461,United Kingdom,2818.7,1875.5,1409.35,943.2,2,25,2618,0,0,2818.7,1
13462,United Kingdom,143.25,151.5,75.75,0,2,,62,-1,-8.25,151.5,0
13466,United Kingdom,801.22,801.22,801.22,801.22,1,,742,0,0,801.22,0
13468,United Kingdom,12908.88,1149.96,430.9083333,0,30,9.333333333,5556,-5,-18.37,12927.25,0
13470,United Kingdom,363,363,363,363,1,,220,0,0,363,0
13473,United Kingdom,547.35,552.45,276.225,0,2,,539,-6,-5.1,552.45,0
13474,United Kingdom,229.59,229.59,229.59,229.59,1,,132,0,0,229.59,1
13475,United Kingdom,1431.78,589.4,357.945,153.3,4,35.33333333,1012,0,0,1431.78,0
13476,United Kingdom,1092.77,727.6,309.6175,0,4,102,417,-3,-145.7,1238.47,0
13477,United Kingdom,2494.56,945.09,417.935,0,6,50.66666667,1807,-3,-13.05,2507.61,0
13479,United Kingdom,291,156.6,100.3166667,0,3,33,134,-1,-9.95,300.95,1
13481,United Kingdom,4680.86,2434.6,782.2683333,0,6,49,2967,-3,-12.75,4693.61,1
13482,United Kingdom,184.64,184.64,184.64,184.64,1,,116,0,0,184.64,1
13484,United Kingdom,313.8,313.8,313.8,313.8,1,,44,0,0,313.8,1
13485,United Kingdom,454.24,454.24,454.24,454.24,1,,277,0,0,454.24,1
13486,United Kingdom,2647.19,2096.53,1323.595,550.66,2,26,1613,0,0,2647.19,1
13487,United Kingdom,1294.45,738.45,647.225,556,2,140,707,0,0,1294.45,1
13488,United Kingdom,19590.45,4439.6,1511.396154,0,13,30.375,9825,-6,-57.7,19648.15,1
13489,United Kingdom,449.52,162.48,112.38,51.36,4,62.66666667,560,0,0,449.52,1
13491,United Kingdom,3021.77,462.8,335.7522222,181.59,9,27.5,2433,0,0,3021.77,1
13492,Switzerland,1269.84,593.74,423.28,315.3,3,38.5,408,0,0,1269.84,1
13493,Switzerland,498.63,359.28,249.315,139.35,2,11,377,0,0,498.63,0
13494,United Kingdom,316.26,316.26,316.26,316.26,1,,162,0,0,316.26,0
13495,United Kingdom,3562.04,1508.15,904.1975,0,4,67.5,1657,-15,-54.75,3616.79,0
13496,United Kingdom,1429.81,1465.21,732.605,0,2,,617,-12,-35.4,1465.21,0
13497,United Kingdom,321.05,194.55,116.0166667,0,3,85,163,-4,-27,348.05,0
13499,United Kingdom,1448.75,1009.28,485.9833333,0,3,44,857,-6,-9.2,1457.95,0
13500,United Kingdom,832.8,832.8,832.8,832.8,1,,336,0,0,832.8,1
13501,Switzerland,1310.47,1340.32,670.16,0,2,,560,-3,-29.85,1340.32,1
13502,United Kingdom,488.16,298.2,244.08,189.96,2,48,222,0,0,488.16,1
13505,Switzerland,6404.45,2381.85,1083.075,0,6,32.5,3933,-20,-94,6498.45,1
13506,United Kingdom,452.82,301.12,152.84,0,3,53,324,-3,-5.7,458.52,1
13507,United Kingdom,4796.29,3658.41,2398.145,1137.88,2,38,3363,0,0,4796.29,0
13508,United Kingdom,110.97,110.97,110.97,110.97,1,,24,0,0,110.97,0
13509,United Kingdom,2088.64,1076.2,696.2133333,503.64,3,14.5,2328,0,0,2088.64,0
13510,United Kingdom,1945.62,1952.02,976.01,0,2,,1308,-4,-6.4,1952.02,0
13512,United Kingdom,251.21,251.21,251.21,251.21,1,,143,0,0,251.21,0
13513,United Kingdom,205.1,205.1,205.1,205.1,1,,109,0,0,205.1,1
13515,United Kingdom,1389.82,554.7,463.2733333,403.1,3,64.5,1227,0,0,1389.82,0
13516,United Kingdom,481.3,481.3,481.3,481.3,1,,198,0,0,481.3,1
13517,United Kingdom,5085.47,3469,1276.205,0,4,73,3079,-9,-19.35,5104.82,1
13520,Switzerland,7165.58,2066,1197.03,0,6,58.25,3874,-4,-16.6,7182.18,0
13523,United Kingdom,6763.59,4889.24,1743.2725,0,4,83,2511,-7,-209.5,6973.09,0
